STN,LOCATION
943320,Australia
943350,Australia
943360,Australia
943370,Australia
943380,Australia
943410,Australia
943420,Australia
943430,Australia
943440,Australia
943460,Australia
943630,Australia
943650,Australia
943670,Australia
943680,Unknown
943700,Australia
943710,Unknown
943720,Australia
943730,Australia
943740,Australia
943760,Australia
943780,Unknown
943790,Unknown
943800,Australia
943810,Australia
943870,Australia
943880,Unknown
943930,Unknown
943940,Unknown
943950,Australia
943960,Australia
943990,Australia
944030,Australia
944170,Australia
944290,Australia
944490,Australia
944500,Australia
944570,Australia
944610,Australia
944630,Australia
944740,Australia
944760,Australia
945100,Australia
945150,Australia
945170,Australia
945410,Australia
945420,Australia
945490,Australia
945520,Australia
945530,Australia
945550,Australia
945620,Australia
945660,Australia
945670,Australia
945680,Australia
945690,Australia
945700,Australia
945720,Australia
945730,Australia
945750,Australia
945760,Australia
945780,Australia
945800,Unknown
945840,Unknown
945880,Australia
945890,Unknown
945920,Australia
945940,Australia
945951,Australia
945952,Unknown
945953,Australia
945955,Australia
945956,Australia
945957,Australia
945958,Australia
945959,Australia
945960,Australia
945980,Australia
945990,Unknown
946000,Australia
946010,Unknown
946020,Australia
946030,Australia
946040,Australia
946050,Unknown
946080,Australia
946090,Australia
946100,Australia
946120,Australia
946140,Australia
946150,Australia
946170,Australia
946200,Australia
946280,Australia
946310,Australia
946370,Australia
946380,Australia
946410,Australia
946440,Australia
946470,Australia
946510,Australia
946530,Australia
946550,Australia
946570,Australia
946590,Australia
946620,Australia
946720,Australia
946740,Australia
946750,Australia
946760,Australia
946770,Australia
946780,Australia
946810,Australia
946820,Australia
946830,Australia
946840,Australia
946850,Australia
946860,Australia
946900,Australia
946910,Australia
947020,Australia
947030,Australia
947100,Australia
947110,Australia
947120,Australia
947150,Australia
947190,Australia
947270,Australia
947290,Australia
947430,Australia
947460,Australia
947490,Unknown
947500,Australia
947520,Australia
947530,Australia
947540,Australia
947550,Australia
947570,Australia
947590,Australia
947600,Australia
947620,Australia
947630,Australia
947650,Australia
947660,Australia
947670,Australia
947680,Australia
947740,Australia
947750,Australia
947760,Australia
947820,Australia
947850,Australia
947860,Australia
947910,Australia
948020,Australia
948040,Unknown
948070,Australia
948080,Australia
948090,Australia
948110,Australia
948120,Unknown
948130,Australia
948140,Australia
948170,Australia
948200,Australia
948210,Australia
948220,Unknown
948260,Australia
948270,Australia
948280,Australia
948290,Australia
948300,Australia
948330,Australia
948350,Australia
948360,Australia
948370,Australia
948380,Australia
948390,Australia
948400,Australia
948420,Unknown
948430,Australia
948460,Australia
948500,Australia
948520,Australia
948540,Australia
948550,Australia
948570,Australia
948590,Australia
948600,Australia
948620,Australia
948630,Australia
948640,Australia
948650,Australia
948660,Australia
948700,Australia
948720,Australia
948740,Australia
948750,Australia
948780,Australia
948810,Australia
948860,Australia
948890,Australia
948910,Australia
948920,Unknown
948930,Australia
948940,Australia
948955,Australia
948960,Australia
948980,Australia
949030,Australia
949050,Australia
949060,Australia
949070,Australia
949080,Australia
949100,Australia
949110,Australia
949120,Australia
949130,Australia
949140,Australia
949150,Australia
949190,Australia
949210,Australia
949250,Australia
949260,Australia
949270,Australia
949290,Australia
949300,Australia
949330,Unknown
949340,Unknown
949350,Australia
949380,Australia
949390,Unknown
949430,Australia
949490,Unknown
949510,Unknown
949530,Australia
949540,Unknown
949550,Australia
949560,Australia
949570,Australia
949590,Australia
949600,Australia
949620,Unknown
949640,Australia
949680,Australia
949690,Australia
949700,Australia
949720,Australia
949740,Unknown
949750,Australia
949770,Australia
949800,Australia
949830,Unknown
949870,Australia
949880,Unknown
949950,Australia
949960,Norfolk Island
949980,Australia
951010,Australia
951110,Australia
951210,Australia
951420,Australia
951460,Unknown
952040,Australia
952050,Australia
952140,Australia
952830,Australia
952860,Australia
952880,Unknown
952920,Australia
952930,Australia
952950,Australia
952960,Australia
953030,Unknown
953040,Unknown
953050,Australia
953070,Australia
953170,Australia
953220,Australia
953230,Australia
953510,Australia
953690,Australia
953700,Australia
954020,Australia
954480,Australia
954580,Australia
954800,Australia
954810,Australia
954820,Australia
954850,Australia
954870,Australia
954920,Australia
955270,Australia
955290,Australia
955430,Australia
955510,Australia
955650,Australia
955660,Australia
955700,Australia
955710,Australia
955720,Australia
955750,Australia
955910,Australia
956070,Unknown
956100,Australia
956110,Australia
956120,Australia
956170,Australia
956210,Australia
956250,Australia
956290,Australia
956320,Australia
956340,Australia
956350,Australia
956360,Australia
956370,Australia
956380,Australia
956390,Australia
956400,Australia
956410,Australia
956420,Australia
956440,Australia
956460,Australia
956470,Australia
956540,Australia
956580,Australia
956590,Australia
956620,Australia
956630,Australia
956640,Australia
956660,Australia
956670,Australia
956700,Australia
956710,Australia
956760,Australia
956770,Australia
956780,Australia
956870,Australia
956950,Australia
956970,Australia
956990,Australia
957040,Australia
957050,Australia
957060,Australia
957080,Australia
957090,Australia
957100,Australia
957150,Australia
957160,Australia
957170,Australia
957180,Australia
957190,Australia
957210,Australia
957220,Australia
957260,Australia
957280,Australia
957340,Australia
957400,Australia
957470,Australia
957480,Australia
957490,Australia
957530,Australia
957540,Australia
957580,Australia
957650,Australia
957670,Australia
957700,Unknown
957710,Australia
957730,Australia
957740,Australia
957840,Australia
958050,Unknown
958060,Australia
958070,Australia
958150,Australia
958160,Australia
958180,Australia
958220,Australia
958230,Australia
958250,Australia
958270,Australia
958310,Australia
958320,Australia
958330,Australia
958350,Australia
958360,Australia
958370,Australia
958390,Australia
958400,Australia
958450,Australia
958660,Australia
958670,Australia
958690,Australia
958740,Australia
958900,Australia
958960,Australia
959010,Australia
959090,Australia
959130,Australia
959160,Australia
959180,Australia
959250,Australia
959290,Australia
959310,Australia
959360,Australia
959370,Unknown
959400,Australia
959520,Australia
959540,Unknown
959560,Australia
959570,Australia
959580,Australia
959590,Australia
959600,Australia
959610,Unknown
959620,Australia
959640,Unknown
959660,Australia
959670,Australia
959690,Australia
959720,Australia
959740,Australia
959770,Australia
959790,Australia
959810,Unknown
959850,Unknown
959860,Unknown
959880,Unknown
960010,Indonesia
960011,Malaysia
960090,Indonesia
960110,Indonesia
960150,Indonesia
960330,Indonesia
960350,Indonesia
960730,Indonesia
960750,Indonesia
960870,Indonesia
960910,Indonesia
961090,Indonesia
961450,Indonesia
961470,Unknown
961630,Indonesia
961710,Indonesia
961790,Indonesia
961950,Indonesia
962070,Indonesia
962210,Indonesia
962370,Indonesia
962490,Indonesia
962530,Indonesia
962950,Indonesia
963150,Brunei
964130,Malaysia
964210,Malaysia
964410,Malaysia
964490,Malaysia
964650,Malaysia
964710,Unknown
964770,Malaysia
964810,Malaysia
964910,Malaysia
965050,Indonesia
965090,Indonesia
965250,Indonesia
965290,Indonesia
965350,Unknown
965570,Indonesia
965590,Indonesia
965650,Indonesia
965810,Indonesia
965950,Indonesia
966070,Indonesia
966150,Indonesia
966330,Unknown
966336,Indonesia
966450,Indonesia
966550,Indonesia
966850,Indonesia
966950,Indonesia
967370,Indonesia
967390,Indonesia
967410,Indonesia
967450,Indonesia
967490,Indonesia
967495,Indonesia
967510,Indonesia
967810,Indonesia
967910,Indonesia
967970,Unknown
968050,Unknown
968370,Indonesia
968390,Indonesia
969250,Unknown
969330,Unknown
969350,Indonesia
969355,Indonesia
969370,Unknown
969730,Unknown
969870,Indonesia
969950,Indian Ocean Territories
969960,Unknown
970080,Indonesia
970140,Indonesia
970160,Unknown
970280,Indonesia
970480,Indonesia
970720,Indonesia
970860,Unknown
970960,Indonesia
971200,Unknown
971260,Indonesia
971420,Indonesia
971460,Indonesia
971800,Indonesia
971820,Indonesia
971920,Indonesia
971925,Unknown
972300,Unknown
972400,Indonesia
972600,Indonesia
972700,Indonesia
972840,Indonesia
973000,Indonesia
973100,Indonesia
973200,Indonesia
973400,Indonesia
973720,Indonesia
973725,Indonesia
973780,Indonesia
973800,Indonesia
